city,state_id,state_name,country_name,population,zips
CEDAR FORT,UT,UTAH,UTAH,395,84013
OAK GROVE,AR,ARKANSAS,CARROLL,395,72638 72660
SOSO,MS,MISSISSIPPI,JONES,394,39480
TUSHKA,OK,OKLAHOMA,ATOKA,394,74525
HOLDEN,UT,UTAH,MILLARD,393,84636
LAMONT,OK,OKLAHOMA,GRANT,392,74643
PERRINTON,MI,MICHIGAN,GRATIOT,392,48871
HOYTSVILLE,UT,UTAH,SUMMIT,392,84017
ST. MARYS POINT,MN,MINNESOTA,WASHINGTON,392,55043
MEDORA,IL,ILLINOIS,MACOUPIN,392,62063
PINE SPRINGS,MN,MINNESOTA,WASHINGTON,391,55128 55115
EDMONDSON,AR,ARKANSAS,CRITTENDEN,391,72376 72332
GRADY,AR,ARKANSAS,LINCOLN,391,71644
PATTERSON,AR,ARKANSAS,WOODRUFF,391,72123 72101
ADVANCE,MI,MICHIGAN,CHARLEVOIX,391,49727 49712
VANN CROSSROADS,NC,NORTH CAROLINA,SAMPSON,391,28328 28366
SADORUS,IL,ILLINOIS,CHAMPAIGN,390,61872
MARBLE,NC,NORTH CAROLINA,CHEROKEE,390,28905
ELKHART,IL,ILLINOIS,LOGAN,390,62634
KINGSLEY,KY,KENTUCKY,JEFFERSON,390,40205
ZEBA,MI,MICHIGAN,BARAGA,389,49946
HATFIELD,AR,ARKANSAS,POLK,388,71945
COVE CITY,NC,NORTH CAROLINA,CRAVEN,388,28523
HOOKERTON,NC,NORTH CAROLINA,GREENE,388,28538
BOWLEGS,OK,OKLAHOMA,SEMINOLE,388,74868 74830
OKTAHA,OK,OKLAHOMA,MUSKOGEE,388,74450
PORTLAND,AR,ARKANSAS,ASHLEY,388,71663
MCHENRY,KY,KENTUCKY,OHIO,388,42320 42354
WEBSTER,NC,NORTH CAROLINA,JACKSON,387,28779 28788
EAST DUKE,OK,OKLAHOMA,JACKSON,387,73532
WHITEFIELD,OK,OKLAHOMA,HASKELL,387,74472
WORTHINGTON SPRINGS,FL,FLORIDA,UNION,387,32054 32697
MONTEZUMA CREEK,UT,UTAH,SAN JUAN,386,84534
DOVER,NC,NORTH CAROLINA,CRAVEN,386,28526
GIBSON,TN,TENNESSEE,GIBSON,386,38343 38338
CHOKIO,MN,MINNESOTA,STEVENS,386,56221
DOWELL,IL,ILLINOIS,JACKSON,386,62927 62932
BUNN,NC,NORTH CAROLINA,FRANKLIN,385,27508
ETHEL,MS,MISSISSIPPI,ATTALA,385,39067
WALLSBURG,UT,UTAH,WASATCH,385,84082
TERRAL,OK,OKLAHOMA,JEFFERSON,385,73569
WELLS RIVER,VT,VERMONT,ORANGE,383,5081
FISHER ISLAND,FL,FLORIDA,MIAMI-DADE,383,33109
THORNTON,AR,ARKANSAS,CALHOUN,383,71766
JASPER,MI,MICHIGAN,LENAWEE,383,49248
TABLE GROVE,IL,ILLINOIS,FULTON,383,61482
DAMASCUS,AR,ARKANSAS,VAN BUREN,383,72039
PERRY,IL,ILLINOIS,PIKE,382,62362
JOY,IL,ILLINOIS,MERCER,382,61260
NORWOOD,KY,KENTUCKY,JEFFERSON,382,40222
NEW HAVEN,IL,ILLINOIS,GALLATIN,382,62867
SARDIS,TN,TENNESSEE,HENDERSON,382,38371
MOUNTAIN PARK,OK,OKLAHOMA,KIOWA,381,73559
WAYLAND,KY,KENTUCKY,FLOYD,381,41666
ACACIA VILLAS,FL,FLORIDA,PALM BEACH,381,33406
OCEAN BREEZE,FL,FLORIDA,MARTIN,381,34957
BONNIE,IL,ILLINOIS,JEFFERSON,381,62816
GREELEYVILLE,SC,SOUTH CAROLINA,WILLIAMSBURG,380,29056
HILLSBORO,TN,TENNESSEE,COFFEE,380,37342
BROOKFORD,NC,NORTH CAROLINA,CATAWBA,380,28602
SHANNON,NC,NORTH CAROLINA,ROBESON,380,28386
DUNCAN,MS,MISSISSIPPI,BOLIVAR,380,38774 38740
CUSTER CITY,OK,OKLAHOMA,CUSTER,379,73639
BOSTIC,NC,NORTH CAROLINA,RUTHERFORD,379,28018
EMMONS,MN,MINNESOTA,FREEBORN,379,56029
CLARKSBURG,TN,TENNESSEE,CARROLL,379,38390 38344
BELL,OK,OKLAHOMA,ADAIR,379,74960
ALTA,UT,UTAH,SALT LAKE,379,84092
FOYIL,OK,OKLAHOMA,ROGERS,378,74017 74031
NORTH WOODSTOCK,NH,NEW HAMPSHIRE,GRAFTON,378,3262
SOUDAN,MN,MINNESOTA,ST. LOUIS,378,55782
OTTER LAKE,MI,MICHIGAN,LAPEER,378,48464
WILLISTON,TN,TENNESSEE,FAYETTE,377,38068 38076
GARCON POINT,FL,FLORIDA,SANTA ROSA,377,32583
MERIGOLD,MS,MISSISSIPPI,BOLIVAR,377,38759
PEAVINE,OK,OKLAHOMA,ADAIR,377,74960
EMPIRE,MI,MICHIGAN,LEELANAU,376,49630
LONDON MILLS,IL,ILLINOIS,FULTON,376,61544
BANDANA,KY,KENTUCKY,BALLARD,376,42022 42056 42053
WHITTEMORE,MI,MICHIGAN,IOSCO,375,48770
TRENTON,KY,KENTUCKY,TODD,375,42286
SPARKMAN,AR,ARKANSAS,DALLAS,375,71763
HAMILTON,MS,MISSISSIPPI,MONROE,375,39746
HANSKA,MN,MINNESOTA,BROWN,375,56041
AKRON,MI,MICHIGAN,TUSCOLA,375,48701
WATAUGA,TN,TENNESSEE,CARTER,374,37694
FOREST HILLS,NC,NORTH CAROLINA,JACKSON,374,28723
OGILVIE,MN,MINNESOTA,KANABEC,374,56358
MORTON,MN,MINNESOTA,RENVILLE,374,56270
MEDICINE LAKE,MN,MINNESOTA,HENNEPIN,374,55441
COVE,AR,ARKANSAS,POLK,373,71937
DEWEYVILLE,UT,UTAH,BOX ELDER,373,84309
WALES,UT,UTAH,SANPETE,373,84667
PINE POINT,MN,MINNESOTA,BECKER,373,56575
RENNERT,NC,NORTH CAROLINA,ROBESON,372,28386
OPTIMA,OK,OKLAHOMA,TEXAS,372,73942 73945
COYLE,OK,OKLAHOMA,LOGAN,372,73027
SPRING RIDGE,FL,FLORIDA,GILCHRIST,371,32643
GOWEN,OK,OKLAHOMA,LATIMER,371,74578 74545
ELBERTA,MI,MICHIGAN,BENZIE,371,49628
DUSTIN,OK,OKLAHOMA,HUGHES,370,74839
HAMILTON,NC,NORTH CAROLINA,MARTIN,370,27840
HENDERSON,MI,MICHIGAN,SHIAWASSEE,370,48841 48867
HUSTONVILLE,KY,KENTUCKY,LINCOLN,369,40437
COFIELD,NC,NORTH CAROLINA,HERTFORD,369,27922
SAMAK,UT,UTAH,SUMMIT,369,84036
BELL ARTHUR,NC,NORTH CAROLINA,PITT,369,27828 27834
HOLCOMB,MS,MISSISSIPPI,GRENADA,368,38940
NORTH MIAMI,OK,OKLAHOMA,OTTAWA,368,74358 74354
ROUND LAKE,MN,MINNESOTA,NOBLES,368,56167
XENIA,IL,ILLINOIS,CLAY,368,62899
BEAR LAKE,MI,MICHIGAN,KALKASKA,368,49646
CARP LAKE,MI,MICHIGAN,EMMET,368,49755 49718
SNOVER,MI,MICHIGAN,SANILAC,368,48472
SPARLAND,IL,ILLINOIS,MARSHALL,367,61565
GRAND RIVERS,KY,KENTUCKY,LIVINGSTON,367,42045
KAW CITY,OK,OKLAHOMA,KAY,367,74641
AGES,KY,KENTUCKY,HARLAN,367,40801
ARENZVILLE,IL,ILLINOIS,CASS,367,62611
BELGIUM,IL,ILLINOIS,VERMILION,367,61883
GLENCOE,KY,KENTUCKY,GALLATIN,366,41046
SORRENTO,FL,FLORIDA,LAKE,366,32776
OLD BROWNSBORO PLACE,KY,KENTUCKY,JEFFERSON,366,40242
BENNINGTON,OK,OKLAHOMA,BRYAN,366,74723
WOODSON,AR,ARKANSAS,PULASKI,366,72065 72206 72180
GHENT,MN,MINNESOTA,LYON,366,56239
UNDERWOOD,MN,MINNESOTA,OTTER TAIL,365,56586
SILO,OK,OKLAHOMA,BRYAN,365,74701
WOODBURN,KY,KENTUCKY,WARREN,365,42170 42104
CENTER RIDGE,AR,ARKANSAS,CONWAY,365,72027
PLEASANT PLAINS,AR,ARKANSAS,INDEPENDENCE,364,72568
GOOD HOPE,IL,ILLINOIS,MCDONOUGH,364,61438
BETHANIA,NC,NORTH CAROLINA,FORSYTH,364,27040 27106
LATHAM,IL,ILLINOIS,LOGAN,364,62543
NEWFOLDEN,MN,MINNESOTA,MARSHALL,363,56738
LANGLEYVILLE,IL,ILLINOIS,CHRISTIAN,363,62568
HAVANA,AR,ARKANSAS,YELL,363,72842
BOODY,IL,ILLINOIS,MACON,363,62514 62544
GAGETOWN,MI,MICHIGAN,TUSCOLA,363,48735
DYESS,AR,ARKANSAS,MISSISSIPPI,363,72330 72391
MCGREGOR,MN,MINNESOTA,AITKIN,363,55760
ALTO PASS,IL,ILLINOIS,UNION,362,62920 62905
SADIEVILLE,KY,KENTUCKY,SCOTT,362,40370
NORMAN,AR,ARKANSAS,MONTGOMERY,362,71960
ALVARADO,MN,MINNESOTA,MARSHALL,362,56710
HARDYVILLE,KY,KENTUCKY,HART,362,42746
ROSEBUSH,MI,MICHIGAN,ISABELLA,362,48878
WESTERN GROVE,AR,ARKANSAS,NEWTON,361,72685
CUYUNA,MN,MINNESOTA,CROW WING,360,56444 56441
CLARKEDALE,AR,ARKANSAS,CRITTENDEN,360,72325 72384 72364
CASH,AR,ARKANSAS,CRAIGHEAD,360,72421
JEFFERSONVILLE,IL,ILLINOIS,WAYNE,359,62842
WANETTE,OK,OKLAHOMA,POTTAWATOMIE,359,74878
CENTERVILLE,NC,NORTH CAROLINA,FRANKLIN,359,27549
BELFRY,KY,KENTUCKY,PIKE,358,41514
CARMEN,OK,OKLAHOMA,ALFALFA,358,73726
JOSEPH,UT,UTAH,SEVIER,358,84739
GRANDVIEW,OK,OKLAHOMA,CHEROKEE,358,74464
MAHTOWA,MN,MINNESOTA,CARLTON,358,55707 55718
HUNTERS HOLLOW,KY,KENTUCKY,BULLITT,358,40229
GAMALIEL,KY,KENTUCKY,MONROE,358,42140
GAINES,MI,MICHIGAN,GENESEE,358,48436
VIOLA,AR,ARKANSAS,FULTON,357,72583
WALLAND,TN,TENNESSEE,BLOUNT,357,37886
WOODLAND MILLS,TN,TENNESSEE,OBION,357,38261
CERULEAN,KY,KENTUCKY,TRIGG,357,42215
RANSOM,IL,ILLINOIS,LASALLE,356,60470
ROSE,OK,OKLAHOMA,MAYES,356,74352 74364
ATKINSON,NC,NORTH CAROLINA,PENDER,356,28421
TISHOMINGO,MS,MISSISSIPPI,TISHOMINGO,356,38873
ESTO,FL,FLORIDA,HOLMES,356,32425
VERNON,UT,UTAH,TOOELE,356,84080
SCALES MOUND,IL,ILLINOIS,JO DAVIESS,356,61075
LUDLOW,IL,ILLINOIS,CHAMPAIGN,356,60949
BONFIELD,IL,ILLINOIS,KANKAKEE,356,60913
SECOR,IL,ILLINOIS,WOODFORD,355,61771
ENOLA,AR,ARKANSAS,FAULKNER,355,72047
SIGEL,IL,ILLINOIS,SHELBY,355,62462
BADGER,MN,MINNESOTA,ROSEAU,355,56714
OLIVET,IL,ILLINOIS,VERMILION,355,61846 61870
BETHPAGE,TN,TENNESSEE,SUMNER,355,37022
KATIE,OK,OKLAHOMA,GARVIN,354,73433
MILAN,MN,MINNESOTA,CHIPPEWA,354,56262
JENNINGS,OK,OKLAHOMA,PAWNEE,354,74038
BELVIEW,MN,MINNESOTA,REDWOOD,354,56214
FREEBURN,KY,KENTUCKY,PIKE,354,41528
COMFREY,MN,MINNESOTA,BROWN,354,56019
ASKOV,MN,MINNESOTA,PINE,353,55704
DARWIN,MN,MINNESOTA,MEEKER,353,55324
GRUBBS,AR,ARKANSAS,JACKSON,353,72431 72112
BARRYTON,MI,MICHIGAN,MECOSTA,353,49305
VERGAS,MN,MINNESOTA,OTTER TAIL,352,56587
CALUMET,MN,MINNESOTA,ITASCA,351,55709 55764 55716
PRAIRIE CITY,IL,ILLINOIS,MCDONOUGH,351,61470
GRANT,OK,OKLAHOMA,CHOCTAW,351,74738
WHITE OAK,NC,NORTH CAROLINA,BLADEN,351,28399
BETHUNE,SC,SOUTH CAROLINA,KERSHAW,350,29009
BELLE RIVE,IL,ILLINOIS,JEFFERSON,350,62810
GARFIELD,MN,MINNESOTA,DOUGLAS,350,56332
CASTLE VALLEY,UT,UTAH,GRAND,350,84532
TITANIC,OK,OKLAHOMA,ADAIR,349,74960
FREDONIA,AR,ARKANSAS,PRAIRIE,349,72017
ELLIS GROVE,IL,ILLINOIS,RANDOLPH,348,62241
PUCKETT,MS,MISSISSIPPI,RANKIN,348,39042 39114 39151
ST. MARTIN,MN,MINNESOTA,STEARNS,348,56362 56376
WILTON,AR,ARKANSAS,LITTLE RIVER,347,71822 71865
HUME,IL,ILLINOIS,EDGAR,347,61932
DEXTER,MN,MINNESOTA,MOWER,347,55926
VARNA,IL,ILLINOIS,MARSHALL,347,61375
ELLSWORTH,MI,MICHIGAN,ANTRIM,347,49729
HERSEY,MI,MICHIGAN,OSCEOLA,346,49639
NEW CANTON,IL,ILLINOIS,PIKE,346,62356
JEFFERS,MN,MINNESOTA,COTTONWOOD,346,56145
BIGELOW,AR,ARKANSAS,PERRY,345,72016
GRAND DETOUR,IL,ILLINOIS,OGLE,345,61021
BEULAH,MI,MICHIGAN,BENZIE,345,49617
BETSY LAYNE,KY,KENTUCKY,FLOYD,345,41605 41635
MAYNARD,MN,MINNESOTA,CHIPPEWA,345,56260
AGRA,OK,OKLAHOMA,LINCOLN,344,74824
CANTON,MN,MINNESOTA,FILLMORE,344,55922
FARGO,OK,OKLAHOMA,ELLIS,344,73840
BELLFLOWER,IL,ILLINOIS,MCLEAN,344,61724
ORIENT,IL,ILLINOIS,FRANKLIN,343,62874
BIG CLIFTY,KY,KENTUCKY,GRAYSON,343,42712
WALLINS CREEK,KY,KENTUCKY,HARLAN,343,40873
EMERSON,AR,ARKANSAS,COLUMBIA,343,71740
MARTINTON,IL,ILLINOIS,IROQUOIS,343,60951
APPLE RIVER,IL,ILLINOIS,JO DAVIESS,343,61001
GRANTFORK,IL,ILLINOIS,MADISON,343,62249
SWANVILLE,MN,MINNESOTA,MORRISON,342,56382
RUSSELL,MN,MINNESOTA,LYON,342,56169
NEESES,SC,SOUTH CAROLINA,ORANGEBURG,342,29107
ALBA,MI,MICHIGAN,ANTRIM,342,49730 49611
STRATHMOOR MANOR,KY,KENTUCKY,JEFFERSON,341,40205
BRIGGS,OK,OKLAHOMA,CHEROKEE,341,74464
ST. PETER,IL,ILLINOIS,FAYETTE,341,62880
BRANCH,AR,ARKANSAS,FRANKLIN,341,72928
MALDEN,IL,ILLINOIS,BUREAU,341,61337
CAMERON,NC,NORTH CAROLINA,MOORE,341,28326
PATRICK,SC,SOUTH CAROLINA,CHESTERFIELD,340,29584
LOST LAKE WOODS,MI,MICHIGAN,ALCONA,340,48742
BALDWIN,IL,ILLINOIS,RANDOLPH,340,62217
CHOKOLOSKEE,FL,FLORIDA,COLLIER,340,34138
GARDNER,FL,FLORIDA,HARDEE,340,33890
RUBY,SC,SOUTH CAROLINA,CHESTERFIELD,339,29741
BIGGERS,AR,ARKANSAS,RANDOLPH,339,72413
CEYLON,MN,MINNESOTA,MARTIN,339,56121
FAYETTEVILLE,IL,ILLINOIS,ST. CLAIR,339,62258
MITCHELLVILLE,AR,ARKANSAS,DESHA,339,71639
SHARPSBURG,KY,KENTUCKY,BATH,338,40374
FLAT TOP MOUNTAIN,TN,TENNESSEE,HAMILTON,338,37379
TWIN GROVES,AR,ARKANSAS,FAULKNER,337,72039
CORNISH,UT,UTAH,CACHE,337,84308
BROADLANDS,IL,ILLINOIS,CHAMPAIGN,337,61816
BRICELYN,MN,MINNESOTA,FARIBAULT,337,56014
GOODLAND,FL,FLORIDA,COLLIER,337,34140
BEAL CITY,MI,MICHIGAN,ISABELLA,336,48893 48858
BROOKER,FL,FLORIDA,BRADFORD,336,32622
BICKNELL,UT,UTAH,WAYNE,336,84715
MASON,IL,ILLINOIS,EFFINGHAM,336,62443
BRIDGE CREEK,OK,OKLAHOMA,GRADY,336,73010 73089
BELLEVIEW,KY,KENTUCKY,BOONE,336,41005
TRILBY,FL,FLORIDA,PASCO,336,33523 33593
MOUNT OLIVET,KY,KENTUCKY,ROBERTSON,336,41064
CRUGER,MS,MISSISSIPPI,HOLMES,336,38924
CARBON HILL,IL,ILLINOIS,GRUNDY,335,60416
RUSHMORE,MN,MINNESOTA,NOBLES,335,56168
LYNCHBURG,SC,SOUTH CAROLINA,LEE,335,29080
NICHOLS,SC,SOUTH CAROLINA,MARION,335,29581
BALLOU,OK,OKLAHOMA,MAYES,335,74352
TOONE,TN,TENNESSEE,HARDEMAN,334,38381
WEST UNION,SC,SOUTH CAROLINA,OCONEE,334,29696 29691
BUFFALO,KY,KENTUCKY,LARUE,334,42716
MANLIUS,IL,ILLINOIS,BUREAU,334,61338 61379
CLEO SPRINGS,OK,OKLAHOMA,MAJOR,334,73729
ORR,MN,MINNESOTA,ST. LOUIS,334,55771
LANCASTER,MN,MINNESOTA,KITTSON,334,56735
HYDEN,KY,KENTUCKY,LESLIE,332,41749
LEHIGH,OK,OKLAHOMA,COAL,332,74556
SCIPIO,UT,UTAH,MILLARD,332,84656
HONOR,MI,MICHIGAN,BENZIE,331,49640
DONALDS,SC,SOUTH CAROLINA,ABBEVILLE,331,29638
MONTGOMERY,MI,MICHIGAN,HILLSDALE,331,49255
LIBERTY,TN,TENNESSEE,DEKALB,330,37095
CLAYTON,MI,MICHIGAN,LENAWEE,330,49235
RUFFIN,NC,NORTH CAROLINA,ROCKINGHAM,330,27326
EUBANK,KY,KENTUCKY,PULASKI,330,42567
CEDAR VALLEY,OK,OKLAHOMA,LOGAN,330,73044
INDIAHOMA,OK,OKLAHOMA,COMANCHE,330,73552
KOOSHAREM,UT,UTAH,SEVIER,330,84744
GLENVIEW HILLS,KY,KENTUCKY,JEFFERSON,330,40222
SAND HILL,OK,OKLAHOMA,MUSKOGEE,330,74423
COLT,AR,ARKANSAS,ST. FRANCIS,329,72326
RALEIGH,IL,ILLINOIS,SALINE,329,62977
ROBERTS,IL,ILLINOIS,FORD,329,60962
GREY EAGLE,MN,MINNESOTA,TODD,329,56336
ARPELAR,OK,OKLAHOMA,PITTSBURG,329,74501
MEADOW,UT,UTAH,MILLARD,328,84637 84631 84644
WEST BURKE,VT,VERMONT,CALEDONIA,328,5871
NEBO,IL,ILLINOIS,PIKE,328,62355
LEE,FL,FLORIDA,MADISON,328,32059
MILLBROOK,IL,ILLINOIS,KENDALL,328,60541 60536 60560
SALT LICK,KY,KENTUCKY,BATH,327,40371
VIRGIL,IL,ILLINOIS,KANE,327,60151
BELLEWOOD,KY,KENTUCKY,JEFFERSON,327,40207
LEE,IL,ILLINOIS,LEE,327,60530
EVENING SHADE,OK,OKLAHOMA,SEQUOYAH,327,74962
DENNARD,AR,ARKANSAS,VAN BUREN,327,72645 72629
AVON,UT,UTAH,CACHE,327,84328
BEAVERVILLE,IL,ILLINOIS,IROQUOIS,326,60912
BROWNSBORO VILLAGE,KY,KENTUCKY,JEFFERSON,326,40207
NETT LAKE,MN,MINNESOTA,ST. LOUIS,326,55771 55772
WAKITA,OK,OKLAHOMA,GRANT,326,73771
MCLEMORESVILLE,TN,TENNESSEE,CARROLL,326,38258 38235 38344
WILMONT,MN,MINNESOTA,NOBLES,326,56185
IVANHOE,NC,NORTH CAROLINA,SAMPSON,326,28447
EAKLY,OK,OKLAHOMA,CADDO,325,73033
GAASTRA,MI,MICHIGAN,IRON,325,49927
GARDEN PRAIRIE,IL,ILLINOIS,BOONE,325,61038
BEULAH,MS,MISSISSIPPI,BOLIVAR,325,38726
SEYMOUR,IL,ILLINOIS,CHAMPAIGN,325,61875
BERRYDALE,FL,FLORIDA,SANTA ROSA,325,32570 32565
ST. MARKS,FL,FLORIDA,WAKULLA,324,32355
LAKE,MS,MISSISSIPPI,SCOTT,324,39092
BEECH MOUNTAIN,NC,NORTH CAROLINA,AVERY,324,28604 28691
BEAUREGARD,MS,MISSISSIPPI,COPIAH,324,39191
NEW MUNICH,MN,MINNESOTA,STEARNS,324,56356 56352
LUTHER,MI,MICHIGAN,LAKE,324,49656
WYANDOTTE,OK,OKLAHOMA,OTTAWA,324,74370
PROCTORSVILLE,VT,VERMONT,WINDSOR,323,5153
RIVERLAND,MN,MINNESOTA,MAHNOMEN,323,56557
MIZE,MS,MISSISSIPPI,SMITH,323,39116
ARMINGTON,IL,ILLINOIS,TAZEWELL,323,61721
MIDLAND,AR,ARKANSAS,SEBASTIAN,323,72945 72937
GREASY,OK,OKLAHOMA,ADAIR,323,74931
OSLO,MN,MINNESOTA,MARSHALL,322,56744
HANAFORD,IL,ILLINOIS,FRANKLIN,322,62856
WEST UNION,IL,ILLINOIS,CLARK,322,62477
COPPERHILL,TN,TENNESSEE,POLK,321,37317
BLUEJACKET,OK,OKLAHOMA,CRAIG,321,74333
DEER CREEK,MN,MINNESOTA,OTTER TAIL,321,56527
THEBES,IL,ILLINOIS,ALEXANDER,321,62990
CASNOVIA,MI,MICHIGAN,KENT,321,49318
ARCOLA,MS,MISSISSIPPI,WASHINGTON,321,38722
COAHOMA,MS,MISSISSIPPI,COAHOMA,320,38617
STERLING,UT,UTAH,SANPETE,320,84665
FORT SUPPLY,OK,OKLAHOMA,WOODWARD,320,73841
CREEKSIDE,KY,KENTUCKY,JEFFERSON,320,40241
PINELAND,FL,FLORIDA,LEE,320,33922
FRANCIS,OK,OKLAHOMA,PONTOTOC,320,74844
CLARKS HILL,SC,SOUTH CAROLINA,MCCORMICK,320,29821
COTTONTOWN,TN,TENNESSEE,SUMNER,320,37066 37048
RALSTON,OK,OKLAHOMA,PAWNEE,319,74650
PANAMA,IL,ILLINOIS,BOND,319,62086 62077
MILL CREEK,OK,OKLAHOMA,JOHNSTON,319,74856
CLIFFORD,MI,MICHIGAN,LAPEER,319,48727
MILBURN,OK,OKLAHOMA,JOHNSTON,319,73450
ALTAMAHAW,NC,NORTH CAROLINA,ALAMANCE,319,27244 27202
DE TOUR VILLAGE,MI,MICHIGAN,CHIPPEWA,317,49725
ETOWAH,AR,ARKANSAS,MISSISSIPPI,317,72370 72428
HOBGOOD,NC,NORTH CAROLINA,HALIFAX,317,27843
MENIFEE,AR,ARKANSAS,CONWAY,317,72107
OSAGE,MN,MINNESOTA,BECKER,317,56570
GARDEN CITY,MN,MINNESOTA,BLUE EARTH,317,56034
KINTA,OK,OKLAHOMA,HASKELL,316,74552
CHUNKY,MS,MISSISSIPPI,NEWTON,315,39323
DUBLIN,NC,NORTH CAROLINA,BLADEN,315,28332
MCCONNELLS,SC,SOUTH CAROLINA,YORK,315,29726
MILLERTON,OK,OKLAHOMA,MCCURTAIN,315,74764 74750
PITTMAN,FL,FLORIDA,LAKE,315,32702
ARKANSAS CITY,AR,ARKANSAS,DESHA,315,71630
LINCOLN,MI,MICHIGAN,ALCONA,314,48742
WACO,NC,NORTH CAROLINA,CLEVELAND,314,28021 28169 28150
WEST STEWARTSTOWN,NH,NEW HAMPSHIRE,COOS,314,3597
WATTS,OK,OKLAHOMA,ADAIR,313,74965 74964
DRUID HILLS,KY,KENTUCKY,JEFFERSON,313,40207
VERNON CENTER,MN,MINNESOTA,BLUE EARTH,313,56090
KENNEY,IL,ILLINOIS,DE WITT,313,61749
SAWYER,OK,OKLAHOMA,CHOCTAW,313,74756 74743
PARKER'S CROSSROADS,TN,TENNESSEE,HENDERSON,313,38388
TALOGA,OK,OKLAHOMA,DEWEY,312,73667
LAKELAND SHORES,MN,MINNESOTA,WASHINGTON,312,55043
WINSLOW,IL,ILLINOIS,STEPHENSON,312,61089
MOORESBORO,NC,NORTH CAROLINA,CLEVELAND,312,28114 28152
CEDAR HILL,TN,TENNESSEE,ROBERTSON,312,37032
LITTLE YORK,IL,ILLINOIS,WARREN,311,61453
RIVES,TN,TENNESSEE,OBION,311,38261 38253
CAMPBELL HILL,IL,ILLINOIS,JACKSON,310,62916
FILLMORE,IL,ILLINOIS,MONTGOMERY,310,62032
LIBERTY,OK,OKLAHOMA,SEQUOYAH,310,74948
SANBORN,MN,MINNESOTA,REDWOOD,310,56083
HACKENSACK,MN,MINNESOTA,CASS,310,56452
NORWAY,SC,SOUTH CAROLINA,ORANGEBURG,309,29113
SPORTSMEN ACRES,OK,OKLAHOMA,MAYES,308,74361
RIENZI,MS,MISSISSIPPI,ALCORN,308,38865
LISBON,IL,ILLINOIS,KENDALL,308,60541 60450
BATH,IL,ILLINOIS,MASON,308,62617
CUMBERLAND CITY,TN,TENNESSEE,STEWART,307,37050
FLAT ROCK,IL,ILLINOIS,CRAWFORD,307,62427
NEW DOUGLAS,IL,ILLINOIS,MADISON,307,62074
SHERWOOD,MI,MICHIGAN,BRANCH,307,49089
FINLAYSON,MN,MINNESOTA,PINE,307,55735
AVANT,OK,OKLAHOMA,OSAGE,307,74001
MARSHALL,OK,OKLAHOMA,LOGAN,307,73056
HARTSBURG,IL,ILLINOIS,LOGAN,307,62643
BARTON HILLS,MI,MICHIGAN,WASHTENAW,307,48105
LAKE ANGELUS,MI,MICHIGAN,OAKLAND,307,48326
MANILA,UT,UTAH,DAGGETT,307,84046
DAKOTA,MN,MINNESOTA,WINONA,306,55925
PRATTSVILLE,AR,ARKANSAS,GRANT,306,72129
GRACEMONT,OK,OKLAHOMA,CADDO,306,73042
HARTLAND,MN,MINNESOTA,FREEBORN,306,56042
DESERET,UT,UTAH,MILLARD,305,84624
LYNNVILLE,TN,TENNESSEE,GILES,305,38472
GHENT,KY,KENTUCKY,CARROLL,305,41045
KAMPSVILLE,IL,ILLINOIS,CALHOUN,304,62053
RUMA,IL,ILLINOIS,RANDOLPH,304,62278
RUTLAND,IL,ILLINOIS,LASALLE,304,61358
SANDY CREEK,NC,NORTH CAROLINA,BRUNSWICK,304,28451
PLATO,MN,MINNESOTA,MCLEOD,304,55370
MIDDLETOWN,IL,ILLINOIS,LOGAN,304,62666
MONTROSE,AR,ARKANSAS,ASHLEY,304,71658
KENSINGTON,MN,MINNESOTA,DOUGLAS,303,56343
ALMA,IL,ILLINOIS,MARION,303,62807
DISNEY,OK,OKLAHOMA,MAYES,303,74340
GOOSE CREEK,KY,KENTUCKY,JEFFERSON,303,40242
JOPPA,IL,ILLINOIS,MASSAC,303,62953
TUPELO,OK,OKLAHOMA,COAL,303,74572
GERTON,NC,NORTH CAROLINA,HENDERSON,303,28735
LORAINE,IL,ILLINOIS,ADAMS,302,62349
GANS,OK,OKLAHOMA,SEQUOYAH,301,74936
ARLINGTON,KY,KENTUCKY,CARLISLE,301,42021
VICCO,KY,KENTUCKY,PERRY,301,41773
MIDDLE RIVER,MN,MINNESOTA,MARSHALL,301,56737
MCCLURE,IL,ILLINOIS,ALEXANDER,301,62957
BLEVINS,AR,ARKANSAS,HEMPSTEAD,301,71825
GOLDSTON,NC,NORTH CAROLINA,CHATHAM,301,27252
LOWRY,MN,MINNESOTA,POPE,300,56349
DONALDSON,AR,ARKANSAS,HOT SPRING,300,71941
CEDAR ROCK,NC,NORTH CAROLINA,CALDWELL,300,28645
SKYLINE,MN,MINNESOTA,BLUE EARTH,300,56001
SUNBURY,NC,NORTH CAROLINA,GATES,300,27979
GATESVILLE,NC,NORTH CAROLINA,GATES,299,27938
HOLLANDALE,MN,MINNESOTA,FREEBORN,299,56045
QUECHEE,VT,VERMONT,WINDSOR,298,05059 05001
HILLCREST HEIGHTS,FL,FLORIDA,POLK,298,33827 33859 33843
GARLAND,TN,TENNESSEE,TIPTON,298,38019
WHEATLEY,AR,ARKANSAS,ST. FRANCIS,298,72392
SHORT,OK,OKLAHOMA,SEQUOYAH,298,74948
WOODLAND,IL,ILLINOIS,IROQUOIS,297,60974 60953
